nom,classe,format,mode,largeur,hauteur,ecart_type_pixels,nombre_canaux,taille_octets,corrompue,chemin
cardboard14.jpg,cardboard,JPEG,RGB,512.0,384.0,59.78640617818884,3.0,14657,False,..\data\raw\cardboard\cardboard14.jpg
cardboard140.jpg,cardboard,JPEG,RGB,512.0,384.0,58.34687123316408,3.0,17270,False,..\data\raw\cardboard\cardboard140.jpg
cardboard141.jpg,cardboard,JPEG,RGB,512.0,384.0,54.48063376908606,3.0,24876,False,..\data\raw\cardboard\cardboard141.jpg
cardboard142.jpg,cardboard,JPEG,RGB,512.0,384.0,49.84039238187417,3.0,11308,False,..\data\raw\cardboard\cardboard142.jpg
cardboard143.jpg,cardboard,JPEG,RGB,512.0,384.0,36.92676952805906,3.0,16037,False,..\data\raw\cardboard\cardboard143.jpg
cardboard144.jpg,cardboard,JPEG,RGB,512.0,384.0,52.97746699384546,3.0,13601,False,..\data\raw\cardboard\cardboard144.jpg
cardboard145.jpg,cardboard,JPEG,RGB,512.0,384.0,51.832353477699634,3.0,12305,False,..\data\raw\cardboard\cardboard145.jpg
cardboard146.jpg,cardboard,JPEG,RGB,512.0,384.0,61.5850949435935,3.0,16229,False,..\data\raw\cardboard\cardboard146.jpg
cardboard147.jpg,cardboard,JPEG,RGB,512.0,384.0,61.85867546706758,3.0,16266,False,..\data\raw\cardboard\cardboard147.jpg
cardboard148.jpg,cardboard,JPEG,RGB,512.0,384.0,58.457385567349895,3.0,20117,False,..\data\raw\cardboard\cardboard148.jpg
cardboard149.jpg,cardboard,JPEG,RGB,512.0,384.0,80.39839340145423,3.0,14320,False,..\data\raw\cardboard\cardboard149.jpg
cardboard15.jpg,cardboard,JPEG,RGB,512.0,384.0,45.760809027926044,3.0,11967,False,..\data\raw\cardboard\cardboard15.jpg
cardboard150.jpg,cardboard,JPEG,RGB,512.0,384.0,36.29823175626354,3.0,11101,False,..\data\raw\cardboard\cardboard150.jpg
cardboard151.jpg,cardboard,JPEG,RGB,512.0,384.0,34.516550152640065,3.0,10026,False,..\data\raw\cardboard\cardboard151.jpg
cardboard152.jpg,cardboard,JPEG,RGB,512.0,384.0,42.102976458324164,3.0,9394,False,..\data\raw\cardboard\cardboard152.jpg
cardboard153.jpg,cardboard,JPEG,RGB,512.0,384.0,47.81441138816337,3.0,17492,False,..\data\raw\cardboard\cardboard153.jpg
cardboard154.jpg,cardboard,JPEG,RGB,512.0,384.0,51.043583635406,3.0,14856,False,..\data\raw\cardboard\cardboard154.jpg
cardboard155.jpg,cardboard,JPEG,RGB,512.0,384.0,49.47211824124047,3.0,16767,False,..\data\raw\cardboard\cardboard155.jpg
cardboard156.jpg,cardboard,JPEG,RGB,512.0,384.0,68.87947437309326,3.0,14682,False,..\data\raw\cardboard\cardboard156.jpg
cardboard157.jpg,cardboard,JPEG,RGB,512.0,384.0,48.437444391333315,3.0,18160,False,..\data\raw\cardboard\cardboard157.jpg
cardboard158.jpg,cardboard,JPEG,RGB,512.0,384.0,71.12176528351586,3.0,18936,False,..\data\raw\cardboard\cardboard158.jpg
cardboard159.jpg,cardboard,JPEG,RGB,512.0,384.0,63.254134305836715,3.0,16325,False,..\data\raw\cardboard\cardboard159.jpg
cardboard16.jpg,cardboard,JPEG,RGB,512.0,384.0,65.62347462964514,3.0,12745,False,..\data\raw\cardboard\cardboard16.jpg
cardboard160.jpg,cardboard,JPEG,RGB,512.0,384.0,62.78412755892909,3.0,16182,False,..\data\raw\cardboard\cardboard160.jpg
cardboard161.jpg,cardboard,JPEG,RGB,512.0,384.0,43.922826817663015,3.0,24719,False,..\data\raw\cardboard\cardboard161.jpg
cardboard17.jpg,cardboard,JPEG,RGB,512.0,384.0,42.49495413637337,3.0,28358,False,..\data\raw\cardboard\cardboard17.jpg
cardboard18.jpg,cardboard,JPEG,RGB,512.0,384.0,47.489075390384116,3.0,22493,False,..\data\raw\cardboard\cardboard18.jpg
cardboard19.jpg,cardboard,JPEG,RGB,512.0,384.0,52.691925959076464,3.0,19816,False,..\data\raw\cardboard\cardboard19.jpg
cardboard2.jpg,cardboard,JPEG,RGB,512.0,384.0,38.58406940677081,3.0,18110,False,..\data\raw\cardboard\cardboard2.jpg
cardboard20.jpg,cardboard,JPEG,RGB,512.0,384.0,36.16835917122674,3.0,23340,False,..\data\raw\cardboard\cardboard20.jpg
cardboard21.jpg,cardboard,JPEG,RGB,512.0,384.0,41.22154904843547,3.0,15509,False,..\data\raw\cardboard\cardboard21.jpg
cardboard22.jpg,cardboard,JPEG,RGB,32.0,32.0,52.23602389388898,3.0,1247,False,..\data\raw\cardboard\cardboard22.jpg
cardboard23.jpg,cardboard,JPEG,RGB,512.0,384.0,52.25794892717758,3.0,19449,False,..\data\raw\cardboard\cardboard23.jpg
cardboard24.jpg,cardboard,JPEG,RGB,512.0,384.0,42.97504351058391,3.0,19051,False,..\data\raw\cardboard\cardboard24.jpg
cardboard25.jpg,cardboard,JPEG,RGB,512.0,384.0,49.491096722484784,3.0,25810,False,..\data\raw\cardboard\cardboard25.jpg
cardboard25g.png,cardboard,PNG,RGBA,512.0,384.0,48.44986917175875,4.0,201647,False,..\data\raw\cardboard\cardboard25g.png
cardboard26.jpg,cardboard,JPEG,RGB,512.0,384.0,68.14350605925189,3.0,14095,False,..\data\raw\cardboard\cardboard26.jpg
cardboard27.jpg,cardboard,JPEG,RGB,512.0,384.0,48.15884445920366,3.0,24848,False,..\data\raw\cardboard\cardboard27.jpg
cardboard28.jpg,cardboard,JPEG,RGB,512.0,384.0,64.28140300306828,3.0,14717,False,..\data\raw\cardboard\cardboard28.jpg
cardboard29.jpg,cardboard,JPEG,RGB,512.0,384.0,46.088533101130906,3.0,21856,False,..\data\raw\cardboard\cardboard29.jpg
cardboard3.jpg,cardboard,JPEG,RGB,512.0,384.0,45.29882656815121,3.0,21252,False,..\data\raw\cardboard\cardboard3.jpg
cardboard30.jpg,cardboard,JPEG,RGB,512.0,384.0,40.18250032216667,3.0,20220,False,..\data\raw\cardboard\cardboard30.jpg
cardboard31.jpg,cardboard,JPEG,RGB,512.0,384.0,53.565506751714395,3.0,22101,False,..\data\raw\cardboard\cardboard31.jpg
cardboard32.jpg,cardboard,JPEG,RGB,512.0,384.0,42.92093987393698,3.0,21862,False,..\data\raw\cardboard\cardboard32.jpg
cardboard33.jpg,cardboard,JPEG,RGB,512.0,384.0,35.2716397873018,3.0,12261,False,..\data\raw\cardboard\cardboard33.jpg
cardboard34.jpg,cardboard,JPEG,RGB,512.0,384.0,33.968649933038606,3.0,23673,False,..\data\raw\cardboard\cardboard34.jpg
cardboard35.jpg,cardboard,JPEG,RGB,512.0,384.0,49.759337395289755,3.0,19714,False,..\data\raw\cardboard\cardboard35.jpg
cardboard35tg.png,cardboard,PNG,RGBA,512.0,384.0,87.67482869936718,4.0,184529,False,..\data\raw\cardboard\cardboard35tg.png
cardboard36.jpg,cardboard,JPEG,RGB,512.0,384.0,45.216720758092315,3.0,19320,False,..\data\raw\cardboard\cardboard36.jpg
cardboard37.jpg,cardboard,JPEG,RGB,512.0,384.0,57.51481045279436,3.0,21529,False,..\data\raw\cardboard\cardboard37.jpg
cardboard38.jpg,cardboard,JPEG,RGB,512.0,384.0,56.457533081184934,3.0,22109,False,..\data\raw\cardboard\cardboard38.jpg
cardboard39.jpg,cardboard,JPEG,RGB,512.0,384.0,47.00279978527724,3.0,22569,False,..\data\raw\cardboard\cardboard39.jpg
cardboard4.jpg,cardboard,JPEG,RGB,512.0,384.0,51.171053481600076,3.0,18404,False,..\data\raw\cardboard\cardboard4.jpg
cardboard40.jpg,cardboard,JPEG,RGB,512.0,384.0,47.07978817087244,3.0,22568,False,..\data\raw\cardboard\cardboard40.jpg
cardboard41.jpg,cardboard,JPEG,RGB,512.0,384.0,84.01690886782858,3.0,11422,False,..\data\raw\cardboard\cardboard41.jpg
cardboard42.jpg,cardboard,JPEG,RGB,512.0,384.0,58.09455556407812,3.0,13648,False,..\data\raw\cardboard\cardboard42.jpg
cardboard43.jpg,cardboard,JPEG,RGB,512.0,384.0,64.06423539796202,3.0,12714,False,..\data\raw\cardboard\cardboard43.jpg
cardboard44.jpg,cardboard,JPEG,RGB,512.0,384.0,51.610851606879514,3.0,22101,False,..\data\raw\cardboard\cardboard44.jpg
cardboard45.jpg,cardboard,JPEG,RGB,512.0,384.0,41.69789165968404,3.0,24572,False,..\data\raw\cardboard\cardboard45.jpg
cardboard46.jpg,cardboard,JPEG,RGB,512.0,384.0,61.171701259510854,3.0,16420,False,..\data\raw\cardboard\cardboard46.jpg
cardboard47.jpg,cardboard,JPEG,RGB,512.0,384.0,48.88021271927481,3.0,20176,False,..\data\raw\cardboard\cardboard47.jpg
cardboard48.jpg,cardboard,JPEG,RGB,512.0,384.0,42.45458122654844,3.0,24313,False,..\data\raw\cardboard\cardboard48.jpg
cardboard49.jpg,cardboard,JPEG,RGB,512.0,384.0,53.385976847440716,3.0,16077,False,..\data\raw\cardboard\cardboard49.jpg
cardboard4g.png,cardboard,PNG,RGBA,512.0,384.0,59.17885172771304,4.0,134834,False,..\data\raw\cardboard\cardboard4g.png
cardboard5.jpg,cardboard,JPEG,RGB,512.0,384.0,51.142242777411944,3.0,18932,False,..\data\raw\cardboard\cardboard5.jpg
cardboard50.jpg,cardboard,JPEG,RGB,512.0,384.0,56.640155319291964,3.0,21798,False,..\data\raw\cardboard\cardboard50.jpg
cardboard50rg.png,cardboard,PNG,RGBA,512.0,384.0,61.34134806976898,4.0,154339,False,..\data\raw\cardboard\cardboard50rg.png
cardboard51.jpg,cardboard,JPEG,RGB,512.0,384.0,45.727010961809455,3.0,21683,False,..\data\raw\cardboard\cardboard51.jpg
cardboard53.jpg,cardboard,JPEG,RGB,512.0,384.0,55.34925302444851,3.0,17354,False,..\data\raw\cardboard\cardboard53.jpg
cardboard54.jpg,cardboard,JPEG,RGB,512.0,384.0,36.35125612121431,3.0,14106,False,..\data\raw\cardboard\cardboard54.jpg
cardboard55.jpg,cardboard,JPEG,RGB,512.0,384.0,54.0257709470489,3.0,19438,False,..\data\raw\cardboard\cardboard55.jpg
cardboard56.jpg,cardboard,JPEG,RGB,512.0,384.0,56.89543278922211,3.0,19835,False,..\data\raw\cardboard\cardboard56.jpg
cardboard57.jpg,cardboard,JPEG,RGB,512.0,384.0,45.67866271429991,3.0,24299,False,..\data\raw\cardboard\cardboard57.jpg
cardboard58.jpg,cardboard,JPEG,RGB,512.0,384.0,42.481571222126526,3.0,20511,False,..\data\raw\cardboard\cardboard58.jpg
cardboard59.jpg,cardboard,JPEG,RGB,512.0,384.0,54.34981163096748,3.0,28763,False,..\data\raw\cardboard\cardboard59.jpg
cardboard6.jpg,cardboard,JPEG,RGB,512.0,384.0,39.47392445404309,3.0,14830,False,..\data\raw\cardboard\cardboard6.jpg
cardboard60.jpg,cardboard,JPEG,RGB,512.0,384.0,51.991747164283964,3.0,19491,False,..\data\raw\cardboard\cardboard60.jpg
cardboard61.jpg,cardboard,JPEG,RGB,512.0,384.0,60.36342868232693,3.0,19636,False,..\data\raw\cardboard\cardboard61.jpg
cardboard62.jpg,cardboard,JPEG,RGB,512.0,384.0,52.1542537137686,3.0,16483,False,..\data\raw\cardboard\cardboard62.jpg
cardboard63.jpg,cardboard,JPEG,RGB,512.0,384.0,35.52002673619226,3.0,12126,False,..\data\raw\cardboard\cardboard63.jpg
cardboard64.jpg,cardboard,JPEG,RGB,512.0,384.0,49.35491306608589,3.0,17053,False,..\data\raw\cardboard\cardboard64.jpg
cardboard65.jpg,cardboard,JPEG,RGB,512.0,384.0,83.11229496286275,3.0,20651,False,..\data\raw\cardboard\cardboard65.jpg
cardboard66.jpg,cardboard,JPEG,RGB,512.0,384.0,47.58109419879009,3.0,26149,False,..\data\raw\cardboard\cardboard66.jpg
cardboard67.jpg,cardboard,JPEG,RGB,512.0,384.0,50.477641200278846,3.0,12192,False,..\data\raw\cardboard\cardboard67.jpg
cardboard68.jpg,cardboard,JPEG,RGB,512.0,384.0,39.813198178608125,3.0,20169,False,..\data\raw\cardboard\cardboard68.jpg
cardboard69.jpg,cardboard,JPEG,RGB,512.0,384.0,39.583048834584346,3.0,22891,False,..\data\raw\cardboard\cardboard69.jpg
cardboard7.jpg,cardboard,JPEG,RGB,512.0,384.0,46.45869017819247,3.0,20160,False,..\data\raw\cardboard\cardboard7.jpg
cardboard70.jpg,cardboard,JPEG,RGB,40.0,40.0,63.88791518125002,3.0,1773,False,..\data\raw\cardboard\cardboard70.jpg
cardboard71.jpg,cardboard,JPEG,RGB,512.0,384.0,49.2890447418338,3.0,22412,False,..\data\raw\cardboard\cardboard71.jpg
cardboard72.jpg,cardboard,JPEG,RGB,512.0,384.0,35.94752870913818,3.0,22135,False,..\data\raw\cardboard\cardboard72.jpg
cardboard73.jpg,cardboard,JPEG,RGB,512.0,384.0,44.94415800564188,3.0,21533,False,..\data\raw\cardboard\cardboard73.jpg
cardboard74.jpg,cardboard,JPEG,RGB,512.0,384.0,49.154848581486974,3.0,20912,False,..\data\raw\cardboard\cardboard74.jpg
cardboard75.jpg,cardboard,JPEG,RGB,512.0,384.0,51.43710737244626,3.0,12378,False,..\data\raw\cardboard\cardboard75.jpg
cardboard76.jpg,cardboard,JPEG,RGB,512.0,384.0,57.03531768796083,3.0,18714,False,..\data\raw\cardboard\cardboard76.jpg
cardboard77.jpg,cardboard,JPEG,RGB,512.0,384.0,30.44233504483319,3.0,14976,False,..\data\raw\cardboard\cardboard77.jpg
cardboard78.jpg,cardboard,JPEG,RGB,512.0,384.0,38.99966289276707,3.0,17360,False,..\data\raw\cardboard\cardboard78.jpg
cardboard79.jpg,cardboard,JPEG,RGB,512.0,384.0,45.74448901009238,3.0,25182,False,..\data\raw\cardboard\cardboard79.jpg
cardboard8.jpg,cardboard,JPEG,RGB,512.0,384.0,73.96794173587692,3.0,15224,False,..\data\raw\cardboard\cardboard8.jpg
cardboard80.jpg,cardboard,JPEG,RGB,512.0,384.0,34.68813651154441,3.0,16017,False,..\data\raw\cardboard\cardboard80.jpg
cardboard81.jpg,cardboard,JPEG,RGB,512.0,384.0,51.057806998237815,3.0,25709,False,..\data\raw\cardboard\cardboard81.jpg
cardboard82.jpg,cardboard,JPEG,RGB,512.0,384.0,45.45474568161491,3.0,21596,False,..\data\raw\cardboard\cardboard82.jpg
cardboard83.jpg,cardboard,,,,,,,20888,True,..\data\raw\cardboard\cardboard83.jpg
cardboard84.jpg,cardboard,JPEG,RGB,512.0,384.0,49.84958669558541,3.0,30190,False,..\data\raw\cardboard\cardboard84.jpg
cardboard85.jpg,cardboard,JPEG,RGB,512.0,384.0,65.22303879430704,3.0,14906,False,..\data\raw\cardboard\cardboard85.jpg
cardboard85g.png,cardboard,PNG,RGBA,512.0,384.0,66.88115630290471,4.0,125947,False,..\data\raw\cardboard\cardboard85g.png
cardboard86.jpg,cardboard,JPEG,RGB,512.0,384.0,35.91652259209913,3.0,10110,False,..\data\raw\cardboard\cardboard86.jpg
cardboard86d.jpg,cardboard,JPEG,RGB,512.0,384.0,56.02965735630455,3.0,14465,False,..\data\raw\cardboard\cardboard86d.jpg
cardboard87.jpg,cardboard,JPEG,RGB,512.0,384.0,43.844313775877836,3.0,20630,False,..\data\raw\cardboard\cardboard87.jpg
cardboard88.jpg,cardboard,JPEG,RGB,512.0,384.0,52.688266288458685,3.0,30796,False,..\data\raw\cardboard\cardboard88.jpg
cardboard89.jpg,cardboard,JPEG,RGB,512.0,384.0,56.69428349159105,3.0,22820,False,..\data\raw\cardboard\cardboard89.jpg
cardboard9.jpg,cardboard,JPEG,RGB,512.0,384.0,46.138022350539565,3.0,19281,False,..\data\raw\cardboard\cardboard9.jpg
cardboard90.jpg,cardboard,JPEG,RGB,512.0,384.0,39.44692545416059,3.0,23807,False,..\data\raw\cardboard\cardboard90.jpg
cardboard91.jpg,cardboard,JPEG,RGB,512.0,384.0,54.851287739284594,3.0,16638,False,..\data\raw\cardboard\cardboard91.jpg
cardboard92.jpg,cardboard,JPEG,RGB,512.0,384.0,37.959713343377175,3.0,26722,False,..\data\raw\cardboard\cardboard92.jpg
cardboard93.jpg,cardboard,JPEG,RGB,512.0,384.0,51.398628057785466,3.0,19565,False,..\data\raw\cardboard\cardboard93.jpg
cardboard94.jpg,cardboard,JPEG,RGB,512.0,384.0,68.66839121361308,3.0,15237,False,..\data\raw\cardboard\cardboard94.jpg
cardboard95.jpg,cardboard,JPEG,RGB,512.0,384.0,75.06773972370021,3.0,30705,False,..\data\raw\cardboard\cardboard95.jpg
cardboard96.jpg,cardboard,JPEG,RGB,512.0,384.0,50.99592817475577,3.0,19377,False,..\data\raw\cardboard\cardboard96.jpg
cardboard97.jpg,cardboard,JPEG,RGB,512.0,384.0,38.611142727107456,3.0,24485,False,..\data\raw\cardboard\cardboard97.jpg
cardboard98.jpg,cardboard,JPEG,RGB,512.0,384.0,56.50208733057557,3.0,21538,False,..\data\raw\cardboard\cardboard98.jpg
cardboard99.jpg,cardboard,JPEG,RGB,512.0,384.0,48.778657401478974,3.0,10058,False,..\data\raw\cardboard\cardboard99.jpg
image-blanche-512x384.jpg,cardboard,JPEG,RGB,512.0,384.0,1.5725364772861594,3.0,4118,False,..\data\raw\cardboard\image-blanche-512x384.jpg
image-violet-512x384.gif,cardboard,GIF,P,512.0,384.0,17.77339523056265,1.0,35880,False,..\data\raw\cardboard\image-violet-512x384.gif
glass1.jpg,glass,JPEG,RGB,512.0,384.0,51.422287705907934,3.0,8296,False,..\data\raw\glass\glass1.jpg
glass10.jpg,glass,JPEG,RGB,512.0,384.0,51.77832574880776,3.0,8722,False,..\data\raw\glass\glass10.jpg
glass100.jpg,glass,JPEG,RGB,40.0,40.0,70.10190835608493,3.0,1591,False,..\data\raw\glass\glass100.jpg
glass101.jpg,glass,JPEG,RGB,512.0,384.0,47.540787377304405,3.0,15077,False,..\data\raw\glass\glass101.jpg
glass102.jpg,glass,JPEG,RGB,512.0,384.0,39.63149068128832,3.0,12263,False,..\data\raw\glass\glass102.jpg
glass103.jpg,glass,JPEG,RGB,512.0,384.0,38.65237260450749,3.0,11362,False,..\data\raw\glass\glass103.jpg
glass104.jpg,glass,JPEG,RGB,512.0,384.0,34.558294195535545,3.0,13918,False,..\data\raw\glass\glass104.jpg
glass105.jpg,glass,JPEG,RGB,512.0,384.0,53.19010220061465,3.0,10964,False,..\data\raw\glass\glass105.jpg
glass106.jpg,glass,JPEG,RGB,512.0,384.0,33.37103163337522,3.0,11657,False,..\data\raw\glass\glass106.jpg
glass107.jpg,glass,JPEG,RGB,512.0,384.0,74.88603465924866,3.0,15764,False,..\data\raw\glass\glass107.jpg
glass108.jpg,glass,JPEG,RGB,512.0,384.0,45.29128755745482,3.0,13942,False,..\data\raw\glass\glass108.jpg
glass109.jpg,glass,JPEG,RGB,512.0,384.0,54.905132446194486,3.0,18981,False,..\data\raw\glass\glass109.jpg
glass109g.png,glass,PNG,RGBA,512.0,384.0,61.224563415368884,4.0,140256,False,..\data\raw\glass\glass109g.png
glass11.jpg,glass,JPEG,RGB,512.0,384.0,54.92238770708548,3.0,11447,False,..\data\raw\glass\glass11.jpg
glass110.jpg,glass,JPEG,RGB,512.0,384.0,47.48212156808161,3.0,20290,False,..\data\raw\glass\glass110.jpg
glass111.jpg,glass,JPEG,RGB,512.0,384.0,44.28815396727903,3.0,18009,False,..\data\raw\glass\glass111.jpg
glass112.jpg,glass,JPEG,RGB,512.0,384.0,47.29845211808904,3.0,12443,False,..\data\raw\glass\glass112.jpg
glass113.jpg,glass,JPEG,RGB,512.0,384.0,68.97789103937944,3.0,9596,False,..\data\raw\glass\glass113.jpg
glass114.jpg,glass,JPEG,RGB,512.0,384.0,58.86019194942056,3.0,12016,False,..\data\raw\glass\glass114.jpg
glass115.jpg,glass,JPEG,RGB,512.0,384.0,37.5761958841581,3.0,8672,False,..\data\raw\glass\glass115.jpg
glass116.jpg,glass,JPEG,RGB,512.0,384.0,37.82538540682934,3.0,17865,False,..\data\raw\glass\glass116.jpg
glass117.jpg,glass,JPEG,RGB,512.0,384.0,64.81564033250166,3.0,23210,False,..\data\raw\glass\glass117.jpg
glass117g.png,glass,PNG,RGBA,512.0,384.0,68.79910915556266,4.0,140066,False,..\data\raw\glass\glass117g.png
glass118.jpg,glass,JPEG,RGB,512.0,384.0,81.24397776365423,3.0,15497,False,..\data\raw\glass\glass118.jpg
glass119.jpg,glass,JPEG,RGB,512.0,384.0,78.3005113898,3.0,12299,False,..\data\raw\glass\glass119.jpg
glass11g.png,glass,PNG,RGBA,512.0,384.0,52.568655077899884,4.0,77781,False,..\data\raw\glass\glass11g.png
glass12.jpg,glass,JPEG,RGB,512.0,384.0,14.113713974727073,3.0,7488,False,..\data\raw\glass\glass12.jpg
glass120.jpg,glass,JPEG,RGB,512.0,384.0,64.61914644275396,3.0,9169,False,..\data\raw\glass\glass120.jpg
glass121.jpg,glass,JPEG,RGB,512.0,384.0,71.46730464717984,3.0,15901,False,..\data\raw\glass\glass121.jpg
glass122.jpg,glass,JPEG,RGB,512.0,384.0,74.50865788459956,3.0,24163,False,..\data\raw\glass\glass122.jpg
